hospital_name,federal_entity,last_reported_day,is_latest_report,is_today_report,hospital_code,report_day,last_report_ts,ira_death_count,max_report_day,icu_beds_count,icu_beds_added_since_last_report,er_beds_count,er_beds_added_since_last_report,respiratory_units_count,adhoc_ira_capacity_added,adhoc_ira_capacity_respiratory_units_available,masks_available,gloves_available,soap_available,hand_sanitizer_available,ira_cases_in_uci_count,other_cases_in_uci_count,ira_cases_in_er_count,other_cases_in_er_count,ira_cases_in_respiratory_count,power_availability,wash_availability,covid_cases_suspected,covid_cases_confirmed_rapid_test,covid_cases_confirmed_test,covid_cases_confirmed_rapid_test_hospitalized_count,covid_cases_confirmed_test_hospitalized_count
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/10/20,2020-04-10T12:54:43,0,5/26/20,0,No,24,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,0,24,0,Sí hay,Hay de manera intermitente,No,No hay,No hay,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/11/20,2020-04-12T14:08:45,0,5/26/20,0,No,15,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,15,0,Sí hay,Hay de manera intermitente,No,No hay,No hay,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/12/20,2020-04-12T14:11:49,0,5/26/20,0,No,18,No,0,No,No,No hay,No hay,No hay,No hay,0,0,0,18,0,Sí hay,Hay de manera intermitente,No,No hay,No hay,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/13/20,2020-04-13T14:31:27,0,5/26/20,0,No,12,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,12,0,Sí hay,Hay de manera intermitente,No,No hay,No hay,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/14/20,2020-04-14T18:09:39,0,5/26/20,0,No,14,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,14,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/15/20,2020-04-15T14:49:12,0,5/26/20,0,No,17,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,17,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/16/20,2020-04-16T14:48:52,0,5/26/20,0,No,16,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/17/20,2020-04-17T15:11:53,0,5/26/20,0,No,23,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,23,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/18/20,2020-04-18T16:13:12,0,5/26/20,0,No,0,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/19/20,2020-04-19T17:06:40,0,5/26/20,0,No,0,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,14,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/20/20,2020-04-20T17:36:45,0,5/26/20,0,No,18,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,18,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/21/20,2020-04-21T15:31:25,0,5/26/20,0,No,16,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/22/20,2020-04-22T18:48:15,0,5/26/20,0,No,18,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,18,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/23/20,2020-04-23T13:14:16,0,5/26/20,0,No,34,No,0,No,No,No hay,Sí hay,Sí hay,No hay,0,0,0,34,0,Sí hay,Sí hay,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/24/20,2020-04-24T17:46:47,0,5/26/20,0,No,0,No,0,No,No,No hay,Sí hay,Sí hay,No hay,0,0,0,20,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/25/20,2020-04-25T12:21:38,0,5/26/20,0,No,19,No,0,No,No,No hay,Sí hay,Sí hay,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/26/20,2020-04-26T16:08:28,0,5/26/20,0,No,17,No,0,No,No,No hay,Sí hay,Hay de manera intermitente,No hay,0,0,0,17,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/27/20,2020-04-27T16:34:21,0,5/26/20,0,No,21,No,0,No,No,No hay,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,21,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/28/20,2020-04-28T16:13:10,0,5/26/20,0,No,19,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,19,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/29/20,2020-04-29T17:42:34,0,5/26/20,0,No,30,No,0,No,No,No hay,Hay de manera intermitente,Sí hay,Sí hay,0,0,0,30,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,4/30/20,2020-04-30T13:20:07,0,5/26/20,0,No,40,No,0,No,No,No hay,Hay de manera intermitente,Sí hay,No hay,0,0,0,40,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/1/20,2020-05-01T14:02:31,0,5/26/20,0,No,29,No,0,No,No,No hay,Hay de manera intermitente,Sí hay,Sí hay,0,0,0,29,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/2/20,,0,5/26/20,0,No,29,No,0,No,No,No hay,Hay de manera intermitente,Sí hay,Sí hay,0,0,0,29,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/3/20,2020-05-03T14:13:12,0,5/26/20,0,No,19,No,0,No,No,No hay,Hay de manera intermitente,Sí hay,Sí hay,0,0,0,19,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/4/20,2020-05-04T16:36:08,0,5/26/20,0,No,27,No,0,No,No,No hay,Sí hay,Sí hay,Sí hay,0,0,0,27,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/5/20,2020-05-05T13:20:44,0,5/26/20,0,No,19,No,0,No,No,No hay,Sí hay,Sí hay,Sí hay,0,0,0,19,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/6/20,2020-05-06T18:50:53,0,5/26/20,0,No,25,No,0,No,No,No hay,Sí hay,Sí hay,Sí hay,0,0,2,25,0,Sí hay,Hay de manera intermitente,Sí,No,No,0,0
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/7/20,2020-05-07T18:01:06,0,5/26/20,0,No,43,No,0,No,No,No hay,Hay de manera intermitente,Hay de manera intermitente,Sí hay,0,0,0,43,0,Sí hay,Hay de manera intermitente,Sí,Sí,Sí,0,2
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/8/20,2020-05-08T14:27:04,0,5/26/20,0,No,18,No,0,No,No,No hay,Hay de manera intermitente,Hay de manera intermitente,Sí hay,0,0,2,18,0,Sí hay,Hay de manera intermitente,Sí,No,No,0,2
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/9/20,2020-05-09T14:35:07,0,5/26/20,0,No,15,No,0,No,No,No hay,Sí hay,Hay de manera intermitente,Sí hay,0,0,0,15,0,Sí hay,Hay de manera intermitente,Sí,No,No,0,2
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/10/20,,0,5/26/20,0,No,15,No,0,No,No,No hay,Sí hay,Hay de manera intermitente,Sí hay,0,0,0,15,0,Sí hay,Hay de manera intermitente,Sí,No,No,0,2
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/11/20,2020-05-11T17:10:42,0,5/26/20,0,No,30,No,0,No,No,No hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,0,0,30,0,Sí hay,Hay de manera intermitente,Sí,No,No,0,2
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/12/20,2020-05-12T17:15:39,0,5/26/20,0,No,32,No,0,No,No,No hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,0,0,32,0,Sí hay,Hay de manera intermitente,Sí,No,No,0,2
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/13/20,2020-05-13T17:20:07,0,5/26/20,0,No,22,No,0,No,No,No hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,0,0,22,0,Sí hay,Hay de manera intermitente,Sí,No,No,0,2
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/14/20,2020-05-14T13:07:29,0,5/26/20,0,No,27,No,0,No,No,No hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,0,0,27,0,Sí hay,Hay de manera intermitente,Sí,No,No,0,2
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/15/20,2020-05-15T18:19:50,0,5/26/20,0,No,19,No,0,No,No,Hay de manera intermitente,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,0,0,19,0,Sí hay,Hay de manera intermitente,Sí,Sí,Sí,2,6
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/16/20,2020-05-16T16:35:00,0,5/26/20,0,No,17,No,0,No,No,Hay de manera intermitente,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,0,0,17,0,Sí hay,Hay de manera intermitente,Sí,Sí,Sí,2,6
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/17/20,2020-05-17T17:03:54,0,5/26/20,0,No,26,No,0,No,No,Hay de manera intermitente,Sí hay,Hay de manera intermitente,No hay,0,0,0,26,0,Sí hay,Hay de manera intermitente,Sí,No,No,2,6
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/18/20,2020-05-18T19:08:45,0,5/26/20,0,No,21,No,0,No,No,Hay de manera intermitente,Sí hay,No hay,No hay,0,0,0,21,0,Sí hay,Hay de manera intermitente,Sí,No,No,2,6
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/19/20,2020-05-19T14:05:51,0,5/26/20,0,No,38,No,0,No,No,Hay de manera intermitente,Sí hay,No hay,No hay,0,0,0,38,0,Sí hay,Hay de manera intermitente,Sí,No,No,2,6
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/20/20,2020-05-20T19:15:42,0,5/26/20,0,No,37,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,37,0,Sí hay,Hay de manera intermitente,Sí,No,No,2,6
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/21/20,2020-05-21T18:16:33,0,5/26/20,0,No,32,No,0,No,No,No hay,Sí hay,Hay de manera intermitente,No hay,0,0,0,32,0,Sí hay,Hay de manera intermitente,Sí,No,No,2,6
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/22/20,2020-05-22T15:52:05,0,5/26/20,0,No,30,No,0,No,No,No hay,Sí hay,Hay de manera intermitente,No hay,0,0,0,30,0,Sí hay,Hay de manera intermitente,Sí,No,No,2,6
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/23/20,2020-05-23T13:15:03,0,5/26/20,0,No,32,No,0,No,No,Hay de manera intermitente,Sí hay,Hay de manera intermitente,No hay,0,0,0,32,0,Sí hay,Hay de manera intermitente,Sí,No,No,2,6
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/24/20,2020-05-25T15:12:00,0,5/26/20,0,No,21,No,0,No,No,Hay de manera intermitente,Sí hay,Hay de manera intermitente,No hay,0,0,0,21,0,Sí hay,Hay de manera intermitente,Sí,No,No,2,6
Hospital Uyapar,Bolívar,5/25/20,TRUE,FALSE,BOL001,5/25/20,2020-05-25T15:15:24,0,5/26/20,0,No,26,No,0,No,No,Hay de manera intermitente,Sí hay,Hay de manera intermitente,No hay,0,0,0,26,0,Sí hay,Hay de manera intermitente,No,No,No,2,6
Hospital Uyapar,Bolívar,5/25/20,FALSE,FALSE,BOL001,5/26/20,,0,5/26/20,0,No,26,No,0,No,No,Hay de manera intermitente,Sí hay,Hay de manera intermitente,No hay,0,0,0,26,0,Sí hay,Hay de manera intermitente,No,No,No,2,6
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/14/20,2020-03-14T14:02:36,0,5/26/20,1,No,50,No,0,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/15/20,2020-03-15T14:03:35,0,5/26/20,1,No,56,No,0,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/16/20,2020-03-16T12:09:21,0,5/26/20,1,No,56,No,0,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/17/20,2020-03-17T12:22:21,0,5/26/20,1,No,56,No,0,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/18/20,2020-03-18T12:03:56,0,5/26/20,1,No,56,No,0,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/19/20,2020-03-19T11:59:49,0,5/26/20,1,No,56,No,0,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/20/20,2020-03-20T11:51:49,0,5/26/20,1,No,56,No,0,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/21/20,2020-03-21T12:23:40,0,5/26/20,1,No,56,No,0,No,No,No hay,Sí hay,Sí hay,Sí hay,0,0,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/22/20,2020-03-22T13:00:16,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/23/20,2020-03-23T12:58:50,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,1,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/24/20,2020-03-24T12:20:20,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/25/20,2020-03-25T13:39:31,0,5/26/20,1,No,0,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/26/20,2020-03-27T07:15:31,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/27/20,2020-03-27T14:45:20,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/28/20,2020-03-28T13:17:58,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/29/20,2020-03-29T13:14:56,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/30/20,2020-03-30T15:34:57,0,5/26/20,1,No,0,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,3/31/20,2020-03-31T12:52:31,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/1/20,2020-04-01T16:45:41,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/2/20,2020-04-02T12:20:09,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/3/20,2020-04-03T13:29:57,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/4/20,2020-04-04T15:15:59,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/5/20,2020-04-06T00:55:23,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/6/20,2020-04-06T14:46:59,0,5/26/20,1,No,0,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/7/20,2020-04-07T16:10:46,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/8/20,2020-04-08T15:27:16,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/9/20,2020-04-09T12:52:32,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/10/20,2020-04-10T12:10:43,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/11/20,2020-04-11T12:39:26,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/12/20,2020-04-12T14:26:51,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/13/20,2020-04-13T14:49:55,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No hay,No hay,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/14/20,2020-04-14T12:14:46,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No,No,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/15/20,2020-04-15T13:55:18,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No,No,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/16/20,2020-04-16T14:24:56,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No,No,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/17/20,2020-04-17T13:46:47,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,No hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/18/20,2020-04-18T13:12:48,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No,No,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/19/20,,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No,No,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/20/20,2020-04-20T13:50:07,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No,No,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/21/20,2020-04-21T12:20:49,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,1,0,Hay de manera intermitente,No hay,Sí,No,No,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/22/20,2020-04-22T14:37:59,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No,No,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/23/20,2020-04-23T17:59:04,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No,No,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/24/20,2020-04-24T12:53:25,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No,No,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/25/20,2020-04-25T12:03:06,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No,No,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/26/20,2020-04-26T16:14:32,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No,No,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/27/20,2020-04-27T14:01:49,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No,No,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/28/20,2020-04-28T12:39:05,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No,No,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/29/20,2020-04-29T13:23:14,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No,No,0,0
Hospital Dr. Ángel Larrralde,Carabobo,5/24/20,FALSE,FALSE,CAR000,4/30/20,2020-04-30T12:24:21,0,5/26/20,1,No,56,No,0,No,No,No hay,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,No hay,No,No,No,0,0
